Map,Treatment,Date Treated,Date Sampled,Days Post,weeks post,Basin Location,No larvae,Early,Late,Pupae,Emerged,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Emerson,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5646 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5645 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5730 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5729 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Menard,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Menard,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Menard,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Menard,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5831 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5832 Capri,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Marmora,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,Capri & Marmora,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,4/26/2024,339,,5829 Emerson,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7943 Kenton,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7927 Kenton,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kenton ROA,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7821 Kenton ROA,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kenton & Mulford,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kolmar & Mulford,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7829 Kolmar ROA,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kolmar ROA,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kolmar Sidewalk,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7923 Kolmar,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,7923 Kolmar,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kilbourn,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kilbourn,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kilbourn,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kilbourn & Mulford,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Mulford & Kenneth ROA,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kenneth,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kirk & Kenneth,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kostner & Kenneth,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,5/13/2024,343,,Kostner & Kenneth,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,9212 Parkside W,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,9212 Parkside E,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside Alley S of 9212,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Church,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,9228 W,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,9228 E,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Parkside & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Major & Lyons WU,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Mango & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,5/3/2024,346,,Mango & Lyons,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Carol,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Carol,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Carol,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Carol,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Carol,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Carol & National,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Carol & National,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Crain,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Greenleaf,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Greenleaf,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Greenleaf,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,8555 National,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,8555 National,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Wright,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Wright,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,National & Wright,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,8547 Belleforte,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Wright & Belleforte,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Wright & Belleforte,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Wright & Belleforte,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7006 Hamilton,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7006 Hamilton,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7023 W Hamilton,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,W Hamilton & Shermer,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Main & Waukegan,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Main & Waukegan,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Main & Shermer,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Shermer & Kedzie,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7034/7035 Kedzie,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7034/7035 Kedzie,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7039/7040 Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7039/7040 Madison,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7037/7034 Monroe,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7037/7034 Monroe,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7037/7034 Monroe,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7110/7109 Monroe,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,7110/7109 Monroe,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Brown & Lee,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Brown & Lee,1,0,0,0,NA,,,,,
C-09,Sumilarv 3 WSP,4/28/2023,4/8/2024,346,,Brown & Lee,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Forest,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Alley,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Alley,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 17th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 17th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 17th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 17th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,1625 Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,16th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,16th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,16th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,16th & Elmwood,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Elmwood & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Walnut & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Alley & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,Alley & 18th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,18th & Forest,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Forest,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Forest,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/27/2023,4/12/2024,351,,17th & Forest,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Harvard,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Harvard,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7800/7801 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7800/7801 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7831/7830 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7831/7830 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7909/7908 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7909/7908 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nottingham,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nottingham,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nottingham,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nottingham,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,6916 Jonquil,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nordica,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nordica,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Jonquil & Nordica,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,6828 Jonquil,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nordica & Parking Lot,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nora & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nora & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nora & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nora & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Nora & Kirk,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7836/7837 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7836/7837 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7805 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7745/7744 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7745/7744 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7655 Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Dobson & Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Dobson & Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Dobson & Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Dobson & Nora,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7640 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,7643 Neva,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Harvard,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Harvard,1,0,0,0,NA,,,,,
C-16,Sumilarv 3 WSP,5/2/2023,4/18/2024,352,,Neva & Harvard,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lamon & LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,759 LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,758 LaCrosse,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,LaCrosse & LaCrosse CT,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,LaCrosse & LaCrosse CT,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,LaCrosse & LaCrosse CT,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,725 Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,718 Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,0,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,0,1,1,1,0,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,1,1,1,2,0,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,527 Lavergne,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,3244 Greenwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Wilmette,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Wilmette,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,4/28/2023,5/8/2024,376,,Lavergne & Wilmette,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Keystone & Kirk,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Keystone & Kirk,0,0,0,1,1,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Karlov,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Karlov,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kedvale,0,0,0,1,1,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kedvale,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Keeler,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Keeler,0,1,1,4,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Tripp,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Tripp,0,0,1,2,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kildare,0,0,0,1,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kildare,1,0,0,2,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kildare,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Lowell,0,0,0,1,1,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Lowell,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Lowell,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Lowell,0,1,1,10,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,10/23/2023,140,,Kirk & Kostner,1,0,0,0,NA,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
